,sustainability_score,company,Environment_Category 0,Environment_Category 1,Environment_Category 2,Environment_Category 3,Environment_Category 4,Environment_Category 5,Governance_Category 0,Governance_Category 1,Governance_Category 2,Governance_Category 3,Governance_Category 4,Governance_Category 5,Social_Category 0,Social_Category 1,Social_Category 2,Social_Category 3,Social_Category 4,Social_Category 5
961,5.102000364,Porsche Automobil Holding SE,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,4,0,0
962,11.54172522,Porto Seguro S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
963,31.57163941,Poste Italiane SpA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
964,53.48656069,Power Corporation of Canada,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,33.65097631,Power Financial Corporation,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
966,37.36837664,Power Grid Corporation of India Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
967,50.08957829,Powszechny Zaklad Ubezpieczen SA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,40.64681748,Principal Financial Group Inc,0,2,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0
969,40.83835683,Prudential Financial Inc,0,4,0,0,0,0,0,2,1,0,0,0,0,1,16,0,0,0
970,15.35818113,Prudential PLC,0,5,0,0,0,0,0,0,2,0,0,0,0,12,5,0,0,0
971,63.63167731,Prysmian S.p.A.,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0
972,15.56684313,Public Bank Berhad,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,45.28011958,Public Service Enterprise Group Incorporated,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
974,87.34254363,Publicis Groupe S.A.,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
975,8.694965538,"PulteGroup, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
976,49.60489091,QBE Insurance Group Limited,0,0,1,0,0,0,0,1,5,0,0,0,0,0,10,0,0,0
977,3.916922747,Qatar Islamic Bank QPSC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,3.916922747,mBank S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
979,14.3206664,Qatar National Bank SAQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,92.06062616,Qiagen NV,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
981,0.803045659,"Qingdao Haier Co., Ltd.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,22.89103317,QUALCOMM Incorporated,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0
983,35.28723819,Quanta Computer Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
984,67.91727642,Quest Diagnostics Incorporated,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,5,0,0
985,25.68987045,Qurate Retail Inc,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0
986,93.55271768,RELX PLC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
987,6.024546648,AMMB Holdings Bhd,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
988,32.63536044,AviChina Industry & Technology Company Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
989,53.94007308,RSA Insurance Group PLC,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0
990,76.17077279,"Amadeus IT Group, S.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
991,33.43341181,RWE AG,0,1,0,0,0,0,0,1,0,1,0,0,0,1,6,0,0,0
992,39.02735533,Raiffeisen Bank International AG,0,1,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0
993,32.42904456,"Rakuten, Inc.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
994,18.38745298,Ralph Lauren Corporation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
995,89.96264684,Ramsay Health Care Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
996,13.32513183,Rand Merchant Investment Holdings Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
997,78.61930568,Randstad Holding NV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
998,4.911073692,Raymond James Financial Inc,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0
999,20.6585765,Realty Income Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1000,48.4668689,Recruit Holdings Co Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1001,52.05173415,"Regeneron Pharmaceuticals, Inc.",0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,0,0,0
1002,41.48717284,Regions Financial Corp,0,1,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0
1003,60.22548197,Reliance Industries Limited,0,0,0,0,0,0,0,1,3,0,0,0,0,5,3,0,0,0
1004,84.92664787,Renault SA,0,1,0,3,0,0,1,0,0,0,13,0,0,2,7,7,0,0
1005,84.8205567,"Repsol, S.A.",3,1,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0
1006,82.80428021,"Republic Services, Inc.",0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,0,0,0
1007,43.42257277,ResMed Inc.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1008,6.838467062,Restaurant Brands International Inc.,0,0,3,0,0,0,0,0,0,10,0,0,0,3,11,0,0,0
1009,2.746199727,Richter Gedeon Vegyeszeti Gyar Nyilvanosan Mukodo Rt.,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1010,82.2289497,Rio Tinto PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1011,34.22960121,Robert Half International Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1012,35.30382843,Rockwell Automation Inc.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,35.89528256,Rogers Communications Inc.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1014,50.18370399,"Ross Stores, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0
1015,43.99685187,Royal Bank of Canada,0,0,17,0,0,0,0,2,0,22,0,0,0,1,15,18,0,0
1016,5.529454997,The Royal Bank of Scotland Group plc,0,0,7,0,0,0,1,0,9,38,0,0,1,5,1,72,0,0
1017,34.82236033,Royal Caribbean Cruises Ltd.,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0
1018,59.60544608,Rural Electrification Corp Ltd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1019,35.23844712,"Ryohin Keikaku Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1020,65.46497767,S&P Global Inc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1021,32.31224929,Sands China Ltd.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1022,94.72887925,SAP SE,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,0
1023,94.72887925,Sappi Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1024,18.76220348,POLA Orbis Holdings Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1025,18.76220348,"SBI Holdings, Inc.",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,68.38835375,SCOR SE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,73.2427561,"SECOM CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1028,65.26289311,Sompo Holdings Inc,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1029,40.99183886,SEI Investments Co.,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,33.22310362,Shimano Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1031,44.20556323,SK Hynix Inc.,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0
1032,51.62602262,SL Green Realty Corp.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1033,33.45025284,Metso Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1034,33.45025284,SM Investments Corp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,73.19159138,"SM Prime Holdings, Inc.",0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
1036,30.57811296,SNC-Lavalin Group Inc.,0,0,0,0,0,0,0,1,3,0,9,0,0,0,3,0,0,0
1037,38.00429078,S P Setia Bhd,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1038,81.22059883,SSE PLC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
1039,12.2790164,Sabre Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1040,42.93622444,Compagnie de Saint-Gobain S.A.,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,2,0,0
1041,41.90147815,Sampo Oyj,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1042,52.39946806,Samsung C&T Corporation,0,1,1,0,0,0,0,12,11,15,0,0,0,3,5,2,0,0
1043,3.302258573,"Samsung Electronics Co., Ltd.",0,0,0,0,0,0,0,1,17,13,16,0,0,2,25,16,0,0
1044,81.41054598,Samsung Fire & Marine Insurance Co Ltd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1045,15.5951731,"Samsung Heavy Industries Co., Ltd.",0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,4,0,0
1046,84.6071324,DB Insurance Co Ltd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,84.6071324,"Samsung Life Insurance Co., Ltd.",0,1,0,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0
1048,49.79132471,"Samsung SDI Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1049,79.71624875,"Samsung Securities Co.,Ltd.",0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1050,59.50904005,Sandvik AB,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
1051,85.15495007,Sanlam Limited,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1052,43.47672574,Sanofi,0,0,6,0,0,0,0,4,4,2,0,0,0,1,14,57,0,0
1053,40.03886527,Santos Limited,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1054,4.688709125,Saputo Inc.,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
1055,25.77938962,Sasol Limited,0,3,2,0,0,0,0,3,0,0,0,0,1,0,8,0,0,0
1056,41.40764942,Saudi Basic Industries Corp,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1057,12.55098674,Saudi Electricity Co,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1058,16.590924,Sberbank of Russia OJSC,0,0,0,0,0,0,0,2,8,0,0,0,0,11,11,0,0,0
1059,10.42200509,Scentre Group,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1060,48.35157196,Schindler Holding AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1061,81.25528476,Schlumberger Limited,0,1,5,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1062,61.29053764,Schneider Electric S.E.,0,0,1,0,0,0,0,0,5,0,0,0,0,1,11,0,0,0
1063,79.95994974,Schroders PLC,0,4,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
1064,21.25758607,Seagate Technology PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1065,50.0453957,Sealed Air Corporation,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
1066,34.37283575,Securitas AB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0
1067,34.57431227,Security Bank Corp,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1068,11.0840522,Seibu Holdings Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1069,53.47069142,Seiko Epson Corp.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1070,71.66116958,"Sekisui House, Ltd.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1071,52.65461176,Sembcorp Industries Limited,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
1072,58.04856729,PT Semen Indonesia (Persero) Tbk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1073,63.74637134,Sempra Energy,0,0,0,0,11,0,1,1,0,0,0,0,0,1,6,0,0,0
1074,73.66780288,Seven & i Holdings Co Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
1075,66.14331473,Severn Trent PLC,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1076,82.18495614,Shangri-La Asia Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1077,30.28214833,Sharp Corp,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0
1078,18.56574143,The Sherwin-Williams Company,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1079,1.411609597,Shimadzu Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1080,31.92980049,Shimizu Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1081,36.65309541,"Shin Kong Financial Holding Co., Ltd.",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1082,11.88449281,Shinhan Financial Group Co Ltd,0,2,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0
1083,10.70331697,Shinsegae Inc.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1084,36.84711996,Shinsei Bank Ltd,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1085,53.9302284,"Shiseido Company, Limited",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1086,11.05043007,"The Shizuoka Bank, Ltd.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,75.05501512,Shree Cement Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
1088,42.18276661,Siemens Aktiengesellschaft,0,0,0,0,0,0,0,4,3,7,0,0,0,0,36,29,0,0
1089,10.93352152,Signature Bank,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1090,19.60695088,Sime Darby Berhad,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
1091,35.28700142,"Simon Property Group, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1092,75.42541878,Singapore Airlines Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1093,71.29978309,Bunge Limited,0,0,0,33,0,0,0,0,1,0,0,0,0,0,3,0,0,0
1094,71.29978309,Singapore Exchange Ltd,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1095,66.5003793,Singapore Press Holdings Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1096,72.23213422,Singapore Telecommunications Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1097,14.45994386,Mega Financial Holding Company Ltd.,0,1,2,0,0,0,0,0,0,7,0,0,0,1,6,0,0,0
1098,14.45994386,SinoPac Financial Holdings Co Ltd,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1099,90.26593323,Skandinaviska Enskilda Banken AB,0,3,0,0,0,0,0,3,2,0,0,0,1,0,2,0,0,0
1100,33.15355901,Skanska AB (publ),0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0
1101,29.45064076,Smith & Nephew PLC,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0
1102,33.6392942,Smiths Group PLC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1103,92.17036005,Snam S.p.A.,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1104,17.18301278,Snap-on Incorporated,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1105,55.99583096,Societe Generale SA,0,0,18,0,0,0,0,0,5,29,0,0,0,1,9,28,0,0
1106,88.68755501,Sodexo S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,0
1107,53.33068941,Solvay SA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1108,74.20519727,Sonic Healthcare Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1109,40.51614546,Sony Corp,0,0,0,0,0,0,0,3,1,0,0,0,1,8,6,0,0,0
1110,29.1939654,Sony Financial Holdings Inc,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
1111,6.954734068,South32 Ltd,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
1112,49.70453544,Southern Copper Corporation,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,9
1113,56.39596329,Southwest Airlines Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0
1114,12.66887835,Macquarie Group Limited,0,3,0,0,0,0,0,0,17,0,0,0,0,4,8,4,0,0
1115,41.21842836,Sprint Corporation,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9,0,0,0
1116,39.85440788,St. James's Place plc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,64.85669033,Standard Bank Group Limited,0,0,4,0,0,0,0,1,29,0,0,0,0,5,13,0,0,0
1118,44.71639637,Standard Chartered PLC,0,0,13,0,0,0,0,4,3,21,0,0,0,5,10,6,0,0
1119,2.293173005,Standard Foods Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1120,90.36359067,SKF AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1121,90.36359067,Standard Life Aberdeen PLC,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1122,33.10097024,"Stanley Black & Decker, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1123,53.76168428,Starbucks Corporation,0,1,0,0,0,0,0,1,0,0,0,0,0,4,31,0,0,0
1124,2.259738142,State Bank of India,0,0,5,0,0,0,0,2,4,26,0,0,0,1,7,0,0,0
1125,77.8533225,State Street Corporation,0,7,0,0,0,0,0,1,0,0,0,0,0,1,19,0,0,0
1126,67.7384574,Stora Enso Oyj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1127,2.503840226,Stryker Corporation,0,0,0,0,0,0,0,3,3,2,0,0,0,2,0,0,8,0
1128,76.96988002,Suez SA,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
1129,65.19889939,"Sumitomo Chemical Company, Limited",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1130,18.45147314,Sumitomo Corp,1,0,0,0,0,0,0,1,2,0,0,0,0,5,9,0,0,0
1131,63.80998002,"Sumitomo Electric Industries, Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
1132,42.62603883,"Sumitomo Heavy Industries, Ltd.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1133,91.93590722,"Sumitomo Metal Mining Co., Ltd.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1134,12.42694995,Sumitomo Mitsui Financial Group Inc,0,15,14,0,0,0,0,0,3,0,0,0,0,2,27,0,0,0
1135,76.01005965,"Sumitomo Mitsui Trust Holdings, Inc.",0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1136,44.03837502,"Sumitomo Rubber Industries, Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1137,88.33213723,Sun Hung Kai Properties Limited,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1138,71.01599064,Sun Life Financial Inc.,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
1139,4.218174716,"SunTrust Banks, Inc.",0,1,2,0,0,0,0,2,0,0,0,0,0,6,0,26,0,0
1140,3.054597971,Sunac China Holdings Ltd,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0
1141,75.77028947,Suncor Energy Inc.,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1142,42.62412131,Suncorp Group Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0
1143,7.202014506,Suntory Beverage & Food Limited,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1144,22.0957142,Open Joint Stock Company Surgutneftegas,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1145,38.13525533,Suzuki Motor Corporation,0,0,3,0,0,0,0,0,0,1,0,0,0,1,7,2,0,0
1146,63.22904955,Svenska Handelsbanken AB,0,2,0,0,0,0,0,1,6,0,0,0,0,0,13,0,0,0
1147,85.78992158,Swedbank AB,0,2,0,0,0,0,0,2,0,0,2,0,0,4,7,0,0,0
1148,93.56966225,Swire Pacific Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1149,58.75445823,Swiss Life Holding AG,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1150,92.97899343,Swiss Re Ltd.,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1151,87.45587367,Swisscom AG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1152,62.45839503,Symantec Corporation,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
1153,43.43539065,Symrise AG,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1154,16.18544243,Synchrony Financial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1155,47.60362358,Sysco Corp,0,2,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0
1156,90.19300296,T&D Holdings Inc,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,5.149449457,"T-Mobile US, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1158,56.06710904,T. Rowe Price Group Inc,0,6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
1159,9.964336626,Taiyo Nippon Sanso Corporation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1160,5.680584944,TD Ameritrade Holding Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1161,30.73264696,TDK Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1162,27.92266368,TE Connectivity Ltd.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1163,42.84378273,"Toyoda Gosei Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1164,1.161439961,TPG Telecom Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1165,85.02284006,TUI AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1166,39.60921825,Tabcorp Holdings Limited,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
1167,84.26456555,Taisei Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
1168,61.3389164,Taishin Financial Holding Co Ltd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,16.12485092,Taiwan Business Bank,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
1170,21.76007082,Taiwan Cooperative Financial Holding Co Ltd,0,2,0,0,0,0,0,2,0,0,0,0,0,1,6,0,0,0
1171,49.18022387,"Taiwan Mobile Co., Ltd",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1172,52.02680779,Takeda Pharmaceutical Company Limited,0,0,0,0,0,0,0,3,0,0,0,0,0,8,2,5,0,0
1173,34.79410451,"Tapestry, Inc.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0
1174,87.09280328,Target Corp,0,0,2,0,0,0,0,2,2,0,0,0,0,1,16,36,4,0
1175,85.41594582,Tata Consultancy Services Limited,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0
1176,75.35280603,Tata Motors Limited,0,0,0,0,0,0,0,0,8,0,0,0,0,1,14,0,0,0
1177,25.64407221,The Tata Power Company Limited,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,0,0
1178,92.14185927,Tata Steel Limited,0,0,5,0,0,0,0,0,10,0,0,0,2,0,2,3,0,0
1179,67.07620404,Taiwan Semiconductor Manufacturing Company Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1180,69.36488581,Taylor Wimpey PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1181,41.63549808,Tech Mahindra Limited,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0
1182,3.169353442,Techtronic Industries Co. Ltd.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1183,94.11673154,Teck Resources Ltd,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1184,34.36090065,Teijin Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1185,18.91454676,Tele2 AB (publ),0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1186,70.99615559,Telecom Italia SpA,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,8,0,0
1187,35.07148796,Telekom Malaysia Bhd,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1188,46.7895866,Telenor ASA,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,9,0,0
1189,75.5961244,Telia Company AB,0,0,0,0,0,0,0,2,2,0,0,0,2,1,4,0,0,0
1190,27.44861427,Telkom SA SOC Limited,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1191,59.86385022,Tenaga Nasional Bhd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1192,15.57402757,Tenaris S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1193,12.85190171,Tencent Holdings Ltd,0,0,0,0,0,0,0,1,4,0,0,0,0,1,8,0,0,0
1194,45.26829078,Terumo Corporation,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1195,50.44263658,Tesco PLC,0,0,8,0,0,0,0,1,15,0,0,0,0,1,20,34,0,0
1196,69.61911295,Texas Instruments Inc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1197,39.49036855,The AES Corporation,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1198,70.31804888,The Bidvest Group Limited,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1199,48.97188188,"The Bank of East Asia, Limited",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1200,11.46620581,"The Bank of Kyoto, Ltd.",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,17.45962632,Bank of New York Mellon Corp,0,9,0,0,0,0,0,0,7,0,0,0,0,1,4,9,0,0
